species	exemplar	exemplar_isolate	exemplar_genbank_accession	exemplar_refseq_accession	exemplar_seq_complete	isolate_csv	isolate_genbank_accession_csv	isolate_seq_complete_csv	alternative_name_csv	abbrev_csv	isolate_abbrev	sort	taxnode_id	host	molecule	vmr_uid
Gemycircularvirus siedo1	E	BC_I1655A_H11	MH545510	NC_040338	Complete genome	NULL	NULL	NULL	Sierra dome spider associated circular virus 1		NULL	1	202208981	invertebrates	ssDNA(+/-)	145
Gemycircularvirus solas1	E	AH_131	MH939384		Complete genome	NULL	NULL	NULL	Plant associated genomovirus 11		NULL	1	202209003	plants	ssDNA(+/-)	146
Gemycircularvirus soybe1	E	SlaGemV1-1	KT598248		Complete genome	NULL	NULL	NULL	soybean associated gemycircularvirus 1	SoGCV1	NULL	1	202203595	plants	ssDNA(+/-)	147
Gemycircularvirus termi1	E	I1514	MG917675	NC_040330	Complete genome	NULL	NULL	NULL	Termite associated circular virus 2		NULL	1	202208992	invertebrates	ssDNA(+/-)	148
Gemycircularvirus trilo1	E	QS46_F25	MH939442		Complete genome	NULL	NULL	NULL	Plant associated genomovirus 22		NULL	1	202208939	plants	ssDNA(+/-)	149
Gemycircularvirus turti1	E	ctcg63	MK012473		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202208963	vertebrates	ssDNA(+/-)	150
Gemycircularvirus willde1	E	QS2_F23	MH939427		Complete genome	NULL	NULL	NULL	Plant associated genomovirus 13		NULL	1	202208996	plants	ssDNA(+/-)	151
Gemyduguivirus arteca1	E	pt159-gen-10	MN823676		Complete genome	NULL	NULL	NULL	Artemisia carvifolia genomoviridae		NULL	1	202209022	plants	ssDNA(+/-)	152
Gemyduguivirus austo1	E	SF02_579	MK433240		Complete genome	NULL	NULL	NULL	Blackfly genomovirus 8		NULL	1	202209029	invertebrates	ssDNA(+/-)	153
Gemyduguivirus bemta1	E	AdDF	KY230613	NC_035137	Complete genome	NULL	NULL	NULL	Bemisia-associated genomovirus AdDF		NULL	1	202209026	invertebrates	ssDNA(+/-)	154
Gemyduguivirus draga1	E	TO-DFS3B2-2010	JX185428	NC_023870	Complete genome	NULL	NULL	NULL	dragonfly associated gemyduguivirus 1	DGDV1	NULL	1	202203597	invertebrates	ssDNA(+/-)	155
Gemyduguivirus hydro1	E	cap1_53	MK483075		Complete genome	NULL	NULL	NULL	Capybara genomovirus 3		NULL	1	202209024	vertebrates	ssDNA(+/-)	156
Gemyduguivirus hydro2	E	cap1_358	MK483080		Complete genome	NULL	NULL	NULL	Capybara genomovirus 8		NULL	1	202209025	vertebrates	ssDNA(+/-)	157
Gemyduguivirus hydro3	E	cap1_2730	MK483077		Complete genome	NULL	NULL	NULL	Capybara genomovirus 5		NULL	1	202209027	vertebrates	ssDNA(+/-)	158
Gemyduguivirus macra1	E	929_OP4_567	MH939370		Complete genome	NULL	NULL	NULL	Plant associated genomovirus 4		NULL	1	202209021	plants	ssDNA(+/-)	159
Gemyduguivirus merre1	E	GnPB1669_106	MH939417		Complete genome	NULL	NULL	NULL	Plant associated genomovirus 5		NULL	1	202209019	plants	ssDNA(+/-)	160
Gemyduguivirus minti1	E	ctcd252	MK032731		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209023	vertebrates	ssDNA(+/-)	161
Gemyduguivirus minti2	E	ctdb242	MK032726		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209020	vertebrates	ssDNA(+/-)	162
Gemyduguivirus recro1	E	yc-19	KY312558		Complete genome	NULL	NULL	NULL	Gemycircularvirus sp.		NULL	1	202209028	vertebrates	ssDNA(+/-)	163
Gemygorvirus cania1	E	53_Fec7_dog	KT862254	NC_030147	Complete genome	NULL	NULL	NULL	canine associated gemygorvirus 1	CGGV1	NULL	1	202203599	vertebrates	ssDNA	164
Gemygorvirus hydro1	E	cap1_100	MK483078		Complete genome	NULL	NULL	NULL	Capybara genomovirus 6		NULL	1	202209031	vertebrates	ssDNA(+/-)	165
Gemygorvirus malas1	E	4_Fec7_duck	KT862238	NC_030138	Complete genome	NULL	NULL	NULL	mallard associated gemygorvirus 1	MGGV1	NULL	1	202203600	vertebrates	ssDNA	166
Gemygorvirus opunt1	E	EU1_SP968	MK947373		Complete genome	NULL	NULL	NULL	Plant associated genomovirus 26		NULL	1	202209032	plants	ssDNA(+/-)	167
Gemygorvirus poaspe1	E	206_BA536	MH939361		Complete genome	NULL	NULL	NULL	Plant associated genomovirus 1		NULL	1	202209030	plants	ssDNA(+/-)	168
Gemygorvirus ptero1	E	Tbat_A_103952	KT732790	NC_038495	Complete genome	NULL	NULL	NULL	pteropus associated gemygorvirus 1	PtGGV1	NULL	1	202203601	vertebrates	ssDNA	169
Gemygorvirus sewopo1	E	BS3963	KJ547635	NC_026161	Complete genome	NULL	NULL	NULL	sewage derived gemygorvirus 1	SeGGV1	NULL	1	202203602	sewage (S)	ssDNA(+/-)	170
Gemygorvirus stara1	E	P14	KF371632	NC_025730	Complete genome	NULL	NULL	NULL	starling associated gemygorvirus 1	StGGV1	NULL	1	202203603	vertebrates	ssDNA(+/-)	171
Gemykibivirus abati1	E	ctbb79	MK032696		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209054	invertebrates	ssDNA(+/-)	172
Gemykibivirus abati2	E	ctbi86	MK032759		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209055	invertebrates	ssDNA(+/-)	173
Gemykibivirus anima1	E	BEL/15V010	KY214433	NC_035477	Complete genome	NULL	NULL	NULL	Porcine feces-associated gemycircularvirus		NULL	1	202209062	vertebrates	ssDNA(+/-)	174
Gemykibivirus badas1	E	588t	KP263543	NC_026806	Complete genome	NULL	NULL	NULL	badger associated gemykibivirus 1	BGKV1	NULL	1	202203605	vertebrates	ssDNA(+/-)	175
Gemykibivirus bemta1	E	NfO	KY230625	NC_035139	Complete genome	NULL	NULL	NULL	Bemisia-associated genomovirus NfO		NULL	1	202209065	invertebrates	ssDNA(+/-)	176
Gemykibivirus blabi1	E	P22	KF371633	NC_025731	Complete genome	NULL	NULL	NULL	blackbird associated gemykibivirus 1	BbGKV1	NULL	1	202203607	vertebrates	ssDNA(+/-)	177
Gemykibivirus blaro1	E	P21	KF371634	NC_025732	Complete genome	NULL	NULL	NULL	black robin associated gemykibivirus 1	BRGKV1	NULL	1	202203606	vertebrates	ssDNA(+/-)	178
Gemykibivirus bovas1	E	HCBI8.215	LK931483	NC_024689	Complete genome	NULL	NULL	NULL	bovine associated gemykibivirus 1	BGKB1	NULL	1	202203608	vertebrates	ssDNA(+/-)	179
Gemykibivirus canfam1	E	South Douro	KY214441		Complete genome	NULL	NULL	NULL	Canine feces-associated gemycircularvirus		NULL	1	202209038	vertebrates	ssDNA(+/-)	180
Gemykibivirus cowchi1	E	BGmv001	MF669480		Complete genome	NULL	NULL	NULL	Cattle blood-associated gemycircularvirus		NULL	1	202209061	vertebrates	ssDNA(+/-)	181
Gemykibivirus cybusi1	E	BC_I1644B_C3	MH545507	NC_075307	Complete genome	NULL	NULL	NULL	Cybaeus spider associated circular virus 2		NULL	1	202209039	invertebrates	ssDNA(+/-)	182
Gemykibivirus cynas1	E	QS36_F24	MH939438		Complete genome	NULL	NULL	NULL	Plant associated genomovirus 3		NULL	1	202209040	plants	ssDNA(+/-)	183
Gemykibivirus draga1	E	FL1-2X-2010	JX185430	NC_023872	Complete genome	NULL	NULL	NULL	dragonfly associated gemykibivirus 1	DGKB1	NULL	1	202203609	invertebrates	ssDNA(+/-)	184
Gemykibivirus echi1	E	thrp_197938	KY308269	NC_033742	Complete genome	NULL	NULL	NULL	Thrips-associated genomovirus 3		NULL	1	202209035	invertebrates	ssDNA(+/-)	185
Gemykibivirus galga1	E	mg7_73	MN379612		Complete genome	NULL	NULL	NULL	Chicken genomovirus mg7_73		NULL	1	202209063	vertebrates	ssDNA(+/-)	186
Gemykibivirus galga2	E	mg8_401	MN379615		Complete genome	NULL	NULL	NULL	Chicken genomovirus mg8_401		NULL	1	202209064	vertebrates	ssDNA(+/-)	187
Gemykibivirus galga3	E	mg4_1218	MN379608		Complete genome	NULL	NULL	NULL	Chicken genomovirus mg4_1218		NULL	1	202209066	vertebrates	ssDNA(+/-)	188
Gemykibivirus giapa1	E	gpge014	MF327571		Complete genome	NULL	NULL	NULL	Giant panda associated gemycircularvirus		NULL	1	202209043	vertebrates	ssDNA(+/-)	189
Gemykibivirus hadtis1	E	ctcf212	MK032708		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209058	vertebrates	ssDNA(+/-)	190
Gemykibivirus haeme1	E	S30P_D	MK249305		Complete genome	NULL	NULL	NULL	Finch associated genomovirus 3		NULL	1	202209044	vertebrates	ssDNA(+/-)	191
Gemykibivirus haeme2	E	Tor2_591165	MF373638	NC_040317	Complete genome	NULL	NULL	NULL	Gopherus associated genomovirus 1		NULL	1	202209045	vertebrates	ssDNA(+/-)	192
Gemykibivirus haeme3	E	A2N_B	MK249239		Complete genome	NULL	NULL	NULL	Finch associated genomovirus 2		NULL	1	202209046	vertebrates	ssDNA(+/-)	193
Gemykibivirus haeme4	E	A2N_A	MK249240		Complete genome	NULL	NULL	NULL	Finch associated genomovirus 4		NULL	1	202209049	vertebrates	ssDNA(+/-)	194
Gemykibivirus haeme5	E	E50N_A	MK249294		Complete genome	NULL	NULL	NULL	Finch associated genomovirus 1		NULL	1	202209053	vertebrates	ssDNA(+/-)	195
Gemykibivirus hipla1	E	DXHL6	MK050014		Complete genome	NULL	NULL	NULL	Bat gemycircularvirus		NULL	1	202209033	vertebrates	ssDNA(+/-)	196
Gemykibivirus humas1	E	MSSI2.225	LK931485	NC_024691	Complete genome	NULL	NULL	NULL	human associated gemykibivirus 1	HGKV1	NULL	1	202203610	vertebrates	ssDNA(+/-)	197
Gemykibivirus humas2	E	SL1	KP133075	NC_026818	Complete genome	NULL	NULL	NULL	human associated gemykibivirus 2	HGKV2	NULL	1	202203611	vertebrates	ssDNA(+/-)	198
Gemykibivirus humas3	E	GemyC1c	KP987887	NC_038496	Complete genome	NULL	NULL	NULL	human associated gemykibivirus 3	HGKV3	NULL	1	202203612	vertebrates	ssDNA(+/-)	199
Gemykibivirus humas4	E	GeTz1	KT363839	NC_038497	Complete genome	NULL	NULL	NULL	human associated gemykibivirus 4	HGKV4	NULL	1	202203613	vertebrates	ssDNA(+/-)	200
Gemykibivirus humas5	E	HV-GcV2	KU343137	NC_030448	Complete genome	NULL	NULL	NULL	human associated gemykibivirus 5	HGKV5	NULL	1	202203614	vertebrates	ssDNA(+/-)	201
Gemykibivirus hydro1	E	cap1_57	MK483076		Complete genome	NULL	NULL	NULL	Capybara genomovirus 4		NULL	1	202209034	vertebrates	ssDNA(+/-)	202
Gemykibivirus hydro2	E	cap1_52	MK483073		Complete genome	NULL	NULL	NULL	Capybara genomovirus 2		NULL	1	202209036	vertebrates	ssDNA(+/-)	203
Gemykibivirus hydro3	E	cap1_1725	MK483084		Complete genome	NULL	NULL	NULL	Capybara genomovirus 12		NULL	1	202209052	vertebrates	ssDNA(+/-)	204
Gemykibivirus minti1	E	ctcg277	MK032742		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209056	vertebrates	ssDNA(+/-)	205
Gemykibivirus monas1	E	160b	KP263545	NC_026808	Complete genome	NULL	NULL	NULL	mongoose associated gemykibivirus 1	MGKV1	NULL	1	202203615	vertebrates	ssDNA(+/-)	206
Gemykibivirus mouti1	E	ctba85	MK032703		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209047	vertebrates	ssDNA(+/-)	207
Gemykibivirus mouti2	E	ctci83	MK032748		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209060	vertebrates	ssDNA(+/-)	208
Gemykibivirus pitis1	E	ctbf8	MK032749		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209048	vertebrates	ssDNA(+/-)	209
Gemykibivirus pitis2	E	ctdb7	MK032721		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209051	vertebrates	ssDNA(+/-)	210
Gemykibivirus planta1	E	277_BA530	MH939363		Complete genome	NULL	NULL	NULL	Plant associated genomovirus 2		NULL	1	202209037	plants	ssDNA(+/-)	211
Gemykibivirus planta2	E	Sag_SP219	MK947376		Complete genome	NULL	NULL	NULL	Plant associated genomovirus 29		NULL	1	202209057	plants	ssDNA(+/-)	212
Gemykibivirus ptero1	E	Tbat_A_64418	KT732813	NC_038498	Complete genome	NULL	NULL	NULL	pteropus associated gemykibivirus 1	PtGKV1	NULL	1	202203616	vertebrates	ssDNA	213
Gemykibivirus raski1	E	ctbh29	MK032704		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209041	vertebrates	ssDNA(+/-)	214
Gemykibivirus rhina1	E	BtRh-CV-6/Tibet2013	KJ641737	NC_038499	Complete genome	NULL	NULL	NULL	rhinolophus associated gemykibivirus 1	RGKV1	NULL	1	202203617	vertebrates	ssDNA	215
Gemykibivirus rhina2	E	BtRf-CV-8/NM2013	KJ641726	NC_038500	Complete genome	NULL	NULL	NULL	rhinolophus associated gemykibivirus 2	RGKV2	NULL	1	202203618	vertebrates	ssDNA(+/-)	216
Gemykibivirus sewopo1	E	BS4149	KJ547643	NC_026168	Complete genome	NULL	NULL	NULL	sewage derived gemykibivirus 1	SeGKV1	NULL	1	202203619	sewage (S)	ssDNA(+/-)	217
Gemykibivirus sewopo2	E	BS3911	KJ547642	NC_026167	Complete genome	NULL	NULL	NULL	sewage derived gemykibivirus 2	SEGKV1	NULL	1	202203620	sewage (S)	ssDNA(+/-)	218
Gemykibivirus turti1	E	cthd64	MK012443		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209050	vertebrates	ssDNA(+/-)	219
Gemykibivirus waste1	E	6434_414	MT309857		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209059	sewage (S)	ssDNA(+/-)	220
Gemykibivirus womot1	E	ctgi38	MK032756		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209042	vertebrates	ssDNA(+/-)	221
Gemykolovirus abati1	E	ctbe80	MK032717		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209074	invertebrates	ssDNA(+/-)	222
Gemykolovirus citas1	E	CTGV/1b/TUN/2015	MN708482		Complete genome	NULL	NULL	NULL	Citrus Tunisia genomovirus 1b		NULL	1	202209076	plants	ssDNA(+/-)	223
Gemykolovirus derva1	E	tick24_130	MF173066		Complete genome	NULL	NULL	NULL	Tick-associated genomovirus 2		NULL	1	202209068	invertebrates	ssDNA(+/-)	224
Gemykolovirus easlu1	E	FL_SDBVL	MH545499	NC_075309	Complete genome	NULL	NULL	NULL	Grasshopper associated circular virus 1		NULL	1	202209071	invertebrates	ssDNA(+/-)	225
Gemykolovirus echia1	E	thrp_197937	KY308270	NC_033747	Complete genome	NULL	NULL	NULL	Thrips-associated genomovirus 4		NULL	1	202209067	invertebrates	ssDNA(+/-)	226
Gemykolovirus gopha1	E	Tor_36_tor6	MK570209		Complete genome	NULL	NULL	NULL	Tortoise genomovirus 9		NULL	1	202209075	vertebrates	ssDNA(+/-)	227
Gemykolovirus gopha2	E	Tor_153	MK570213		Complete genome	NULL	NULL	NULL	Tortoise genomovirus 13		NULL	1	202209079	vertebrates	ssDNA(+/-)	228
Gemykolovirus hadtis1	E	ctce205	MK032747		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209073	vertebrates	ssDNA(+/-)	229
Gemykolovirus heris1	E	1409_BA530	MH939374		Complete genome	NULL	NULL	NULL	Plant associated genomovirus 7		NULL	1	202209072	plants	ssDNA(+/-)	230
Gemykolovirus lepam1	E	MP68	MG641203		Complete genome	NULL	NULL	NULL	Alces alces faeces associated genomovirus MP68		NULL	1	202209070	vertebrates	ssDNA(+/-)	231
Gemykolovirus poaspe1	E	A97_GP1	MH939382		Complete genome	NULL	NULL	NULL	Plant associated genomovirus 9		NULL	1	202209069	plants	ssDNA(+/-)	232
Gemykolovirus prupe1	E	pt059-gen-3	MN823669		Complete genome	NULL	NULL	NULL	Amygdalus persica genomoviridae		NULL	1	202209077	plants	ssDNA(+/-)	233
Gemykolovirus ptero1	E	Tbat_A_103779	KT732798	NC_038501	Complete genome	NULL	NULL	NULL	pteropus associated gemykolovirus 1	PtGKoV1	NULL	1	202203622	vertebrates	ssDNA	234
Gemykolovirus ptero2	E	Tbat_H_103921	KT732800	NC_038502	Complete genome	NULL	NULL	NULL	pteropus associated gemykolovirus 2	PtGKoV2	NULL	1	202203623	vertebrates	ssDNA	235
Gemykolovirus segpa1	E	BC I1652A_F12	MH545501	NC_040326	Complete genome	NULL	NULL	NULL	Tubeweb spider associated circular virus 1		NULL	1	202209078	invertebrates	ssDNA(+/-)	236
Gemykolovirus troti1	E	ctbi78	MK032739		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209080	vertebrates	ssDNA(+/-)	237
Gemykrogvirus abati1	E	ctea93	MK032716		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209083	invertebrates	ssDNA(+/-)	238
Gemykrogvirus apime1	E	BNH_406	MH973741		Complete genome	NULL	NULL	NULL	Apis mellifera genomovirus 2		NULL	1	202209087	invertebrates	ssDNA(+/-)	239
Gemykrogvirus bovas1	E	HCB19.212	LK931484	NC_024690	Complete genome	NULL	NULL	NULL	bovine associated gemykrogvirus 1	BGKrV1	NULL	1	202203625	vertebrates	ssDNA(+/-)	240
Gemykrogvirus carib1	E	FaGmCV-13	KJ938717	NC_024909	Complete genome	NULL	NULL	NULL	caribou associated gemykrogvirus 1	BGKrV1	NULL	1	202203626	vertebrates	ssDNA(+/-)	241
Gemykrogvirus galga1	E	mg4_1247	MN379609		Complete genome	NULL	NULL	NULL	Chicken genomovirus mg4_1247		NULL	1	202209084	vertebrates	ssDNA(+/-)	242
Gemykrogvirus galga2	E	RS/BR/2015	KY056250	NC_033270	Complete genome	NULL	NULL	NULL	Chicken stool-associated gemycircularvirus		NULL	1	202209086	vertebrates	ssDNA(+/-)	243
Gemykrogvirus galga3	E	mg4_1173	MN379605		Complete genome	NULL	NULL	NULL	Chicken genomovirus mg4_1173		NULL	1	202209088	vertebrates	ssDNA(+/-)	244
Gemykrogvirus galga4	E	mg7_78	MN379614		Complete genome	NULL	NULL	NULL	Chicken genomovirus mg7_78		NULL	1	202209089	vertebrates	ssDNA(+/-)	245
Gemykrogvirus galga5	E	mg4_1165	MN379604		Complete genome	NULL	NULL	NULL	Chicken genomovirus mg4_1165		NULL	1	202209090	vertebrates	ssDNA(+/-)	246
Gemykrogvirus giapa1	E	gpge002	MF327559		Complete genome	NULL	NULL	NULL	Giant panda associated gemycircularvirus		NULL	1	202209082	vertebrates	ssDNA(+/-)	247
Gemykrogvirus hadtis1	E	cthh214	MK032724		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209081	vertebrates	ssDNA(+/-)	248
Gemykrogvirus humas1	E	Viet Nam	MT649486		Complete genome	NULL	NULL	NULL	Gemycircularvirus sp.		NULL	1	202209085	vertebrates	ssDNA(+/-)	249
Gemykrogvirus sewopo1	E	BS3913	KJ547634	NC_026144	Complete genome	NULL	NULL	NULL	sewage derived gemykrogvirus 1	SeBKrV1	NULL	1	202203627	sewage (S)	ssDNA(+/-)	250
Gemykroznavirus anima1	E	ctda_5	MK032727		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209094	invertebrates, vertebrates	ssDNA(+/-)	251
Gemykroznavirus haeme1	E	A3N_A	MK249245		Complete genome	NULL	NULL	NULL	Finch associated genomovirus 8		NULL	1	202209093	vertebrates	ssDNA(+/-)	252
Gemykroznavirus hydro1	E	cap1_694	MK483082		Complete genome	NULL	NULL	NULL	Capybara genomovirus 10		NULL	1	202209095	vertebrates	ssDNA(+/-)	253
Gemykroznavirus poaspe1	E	QS29_F24	MH939435		Complete genome	NULL	NULL	NULL	Plant associated genomovirus 24		NULL	1	202209091	plants	ssDNA(+/-)	254
Gemykroznavirus rabas1	E	as35	KF371631	NC_025729	Complete genome	NULL	NULL	NULL	rabbit associated gemykroznavirus 1	RBKroV1	NULL	1	202203629	vertebrates	ssDNA(+/-)	255
Gemykroznavirus solas1	E	AH_2861	MH939385		Complete genome	NULL	NULL	NULL	Plant associated genomovirus 23		NULL	1	202209092	plants	ssDNA(+/-)	256
Gemykroznavirus zizan1	E	pt081-gen-5	MN823671		Complete genome	NULL	NULL	NULL	Zizania latifolia genomoviridae		NULL	1	202209096	plants	ssDNA(+/-)	257
Gemytondvirus ostri1	E	as3	KF371630	NC_025728	Complete genome	NULL	NULL	NULL	ostrich associated gemytondvirus 1	OGTV1	NULL	1	202203631	vertebrates	ssDNA(+/-)	258
Gemytripvirus fugra1	E		DNA-A: MK430076; DNA-B: MK430077; DNA-C: MK430078		Complete genome	NULL	NULL	NULL	Fusarium graminearum gemytripvirus 1	FgGMTV1	NULL	1	202209100	fungi	ssDNA(+/-)	259
Gemyvongvirus humas1	E	DB1	KP974693	NC_028459	Complete genome	NULL	NULL	NULL	human associated gemyvongvirus 1	HGVV1	NULL	1	202203633	vertebrates	ssDNA(+/-)	260
Gemyvongvirus minit1	E	ctcg218	MK032710		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209097	vertebrates	ssDNA(+/-)	261
Gemyvongvirus minit2	E	ctcj747	MK032740		Complete genome	NULL	NULL	NULL	Genomoviridae sp.		NULL	1	202209098	vertebrates	ssDNA(+/-)	262
Alphapleolipovirus HHPV1	E		GU321093	NC_013758	Complete genome	NULL	NULL	NULL	Haloarcula hispanica pleomorphic virus 1	HHPV-1	NULL	1	202204342	archaea	dsDNA	263
Alphapleolipovirus HHPV2	E		KF056323	NC_023592	Complete genome	NULL	NULL	NULL	Haloarcula hispanica pleomorphic virus 2	HHPV-2	NULL	1	202204343	archaea	ssDNA	264
Alphapleolipovirus HRPV1	E		FJ685651	NC_012558	Complete genome	NULL	NULL	NULL	Halorubrum pleomorphic virus 1	HRPV-1	NULL	1	202204344	archaea	ssDNA	265
Alphapleolipovirus HRPV2	E		JN882264	NC_017087	Complete genome	NULL	NULL	NULL	Halorubrum pleomorphic virus 2	HRPV-2	NULL	1	202204345	archaea	ssDNA	266
Alphapleolipovirus HRPV6	E		JN882266	NC_017089	Complete genome	NULL	NULL	NULL	Halorubrum pleomorphic virus 6	HRPV-6	NULL	1	202204346	archaea	ssDNA	267
Betapleolipovirus HGPV1	E		JN882267	NC_017090	Complete genome	NULL	NULL	NULL	Halogeometricum pleomorphic virus 1	HGPV-1	NULL	1	202204348	archaea	dsDNA	268
Betapleolipovirus HHPV3	E		KX344510	NC_047928	Complete genome	NULL	NULL	NULL	Haloarcula hispanica pleomorphic virus 3	HHPV3	NULL	1	202208635	archaea	dsDNA	269
Betapleolipovirus HHPV4	E		KY264020	NC_047943	Complete genome	NULL	NULL	NULL	Haloarcula hispanica pleomorphic virus 4	HHPV4	NULL	1	202208636	archaea	dsDNA	270
Betapleolipovirus HRPV10	E		MG550111	NC_048157	Complete genome	NULL	NULL	NULL	Halorubrum pleomorphic virus 10	HRPV10	NULL	1	202208638	archaea	dsDNA	271
Betapleolipovirus HRPV11	E		MG550113	NC_048158	Complete genome	NULL	NULL	NULL	Halorubrum pleomorphic virus 11	HRPV11	NULL	1	202208639	archaea	dsDNA	272
Betapleolipovirus HRPV12	E		MG550110	NC_048156	Complete genome	NULL	NULL	NULL	Halorubrum pleomorphic virus 12	HRPV12	NULL	1	202208640	archaea	dsDNA	273
Betapleolipovirus HRPV3	E		JN882265	NC_017088	Complete genome	NULL	NULL	NULL	Halorubrum pleomorphic virus 3	HRPV-3	NULL	1	202204349	archaea	dsDNA	274
Betapleolipovirus HRPV9	E		KY965934	NC_048160	Complete genome	NULL	NULL	NULL	Halorubrum pleomorphic virus 9	HRPV9	NULL	1	202208637	archaea	dsDNA	275
Betapleolipovirus SNJ2	E		OP012469	NC_074646	Complete genome	NULL	NULL	NULL	Saline Natrinema sp. J7‐1 virus 2	SNJ2	NULL	1	202208641	archaea	dsDNA	276
Gammapleolipovirus Hardyhisp2	E		MW557853	NC_074647	Complete genome	NULL	NULL	NULL	Hardyhisp2	HH2	NULL	1	202212215	archaea	dsDNA	277
Gammapleolipovirus His2	E		AF191797	NC_007918	Complete genome	NULL	NULL	NULL	His2 virus	His2	NULL	1	202204351	archaea	dsDNA	278
Alternavirus alternariae	E	EGS 35-193	dsRNA 1: AB368492; dsRNA 2: AB438027; dsRNA 3: AB438028; dsRNA 4: AB438029	dsRNA1: NC_010984; dsRNA2: NC_010989; dsRNA3: NC_010990; dsRNA4: NC_010991	Complete genome	NULL	NULL	NULL	Alternaria alternata virus 1	AaV1	NULL	1	202214983	fungi	dsRNA	279
Alternavirus aspergilli	E	IMI 41871	dsRNA 1: HE588144; dsRNA 2: HE588145; dsRNA 3: HE588146; dsRNA 4: HE647818	dsRNA1: NC_020103; dsRNA2: NC_020100; dsRNA3: NC_020101; dsRNA4: NC_020102	Complete genome	NULL	NULL	NULL	Aspergillus foetidus dsRNA mycovirus	AfV	NULL	1	202214984	fungi	dsRNA	280
Alternavirus cordycipitae	E	RCEF6000	dsRNA 1: OK481552; dsRNA 2: OK481553; dsRNA 3: OK481554		Complete genome	NULL	NULL	NULL	Cordyceps chanhua alternavirus 1	CcAV1	NULL	1	202214985	fungi	dsRNA	281
